2020-01-05 23:55:52,"b'Dalam hidup, kita tak bisa sembarang melangkah. Ada beberapa aturan yang mesti dihormati dan dihargai salah satunya\xe2\x80\xa6 https://t.co/ZZpjWVrw9n'"
2020-01-05 23:53:46,"b'Selain di dunia nyata, Pancasila juga harus dikuatkan di dunia maya sebab kita semua tahu, dunia maya kini mendomin\xe2\x80\xa6 https://t.co/WNaHRt8TvF'"
2020-01-05 23:51:24,b'Mengamalkan Pancasila bisa dilakukan dengan berbagai macam cara. Kita bisa memilih cara terbuka mana yang kita suka\xe2\x80\xa6 https://t.co/pIBrBYXsh1'
2020-01-05 23:47:20,b'Ada warga negara yang beruntung karena sudah mendapatkan hak nya sebagai warga negara. Ada pula yang belum beruntun\xe2\x80\xa6 https://t.co/4YCBP31z1k'
2020-01-05 23:36:45,"b'Indonesia belum aman dari penyalahgunaan Hak Asasi Manusia, Indonesia masih belum bisa melindungi dengan baik hak-h\xe2\x80\xa6 https://t.co/sXO7eVOzHv'"
2020-01-05 23:34:16,b'Berbeda-beda bukan alasan untuk bertengkar. Jangan tak bisa menerima perbedaan yang ada. Perbedaan mesti diterima b\xe2\x80\xa6 https://t.co/UnKrflcmH7'
2020-01-05 23:32:15,b'Hal yang Fadil sampaikan adalah suatu cara atau metode yang lebih keren untuk mencapai cita-cita selain kekerasan.\xe2\x80\xa6 https://t.co/WP5ljXEQYf'
2020-01-05 23:25:53,"b'Dengan Pancasila, meskipun banyak perbedaan suku, ras dan agama, tetapi kita tetap sama kita Indonesia.\n\n#KBINTB\xe2\x80\xa6 https://t.co/LjxfhV3578'"
2020-01-05 23:22:09,"b'Untuk menguatkan Pancasila, perlu dilakukan tahap-tahap sosialisasi dan penyebaran nilai-nilai Pancasila dalam kehi\xe2\x80\xa6 https://t.co/puTykMHchf'"
2020-01-05 23:19:08,"b'Kita boleh menganggap Pancasila sebagai dasar negara. Namun, harus selalu kita ingat bahwa kelima sila dalam Pancas\xe2\x80\xa6 https://t.co/1YTJ3UBSC1'"
2020-01-05 23:15:15,"b'Kalo menurutmu, gimana model toleransimu?\n\n#KBINTB #KBILombok #KBIPancasila #lombok #ntb #pancasila @kbi_ntb https://t.co/6NNRMhkxJV'"
2020-01-05 18:21:38,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-05 18:14:24,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/LSr03NjjFQ'
2020-01-05 13:38:05,b'RT @DestinAsianID: Berburu pulau-pulau kecil di #Lombok yang memiliki lanskap cantik: https://t.co/bkbzt8rOcI https://t.co/eQs5fI8RFW'
2020-01-05 11:17:42,"b'Senjanya jangan di anjingin ya,senja ciptaan Allah.\nPaham ?\n#weekendvibes #lombok https://t.co/ySTmTB7cra'"
2020-01-05 10:53:07,b'S E K O T O N G - L O M B O K [3]\nLocation : Sekotong - West Lombok.\n#sekotong #sekotonglombok #sekotonglombokbarat\xe2\x80\xa6 https://t.co/YhF1Dpz3Vs'
2020-01-05 10:50:35,b'S E K O T O N G - L O M B O K [3]\n.\nLocation : Sekotong - West Lombok.\n.\n#sekotong #sekotonglombok\xe2\x80\xa6 https://t.co/TjXakUyaz5'
2020-01-05 08:12:48,b'tempat tissue kayu jati wadah kotak tempat tisu kayu untuk sovenir atau mempercantik ruangan anda\xe2\x80\xa6 https://t.co/e1A1ciPQBt'
2020-01-05 08:00:58,b'Kawan sejati ialah orang yg mencintaimu meskipun telah mengenalmu dengan sebenar-benarnya ia itu baik dan burukmu. #Lombok #Lombok_Firewall'
2020-01-05 06:22:32,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aj #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/pD1gjLS642'
2020-01-05 06:13:52,b'akhirnya kesampean juga ke #tanjungaanbeach salah satu pantai terindah di #lombok tapi blom dapet nongkrong karna g\xe2\x80\xa6 https://t.co/c89zusOyqy'
2020-01-05 06:01:49,"b'Besok Senin, sudah coba blackpeppers Steaknya KIS?\n\n#AustralianBushfire #Gempa #NatunaMemanggilMenhan\xe2\x80\xa6 https://t.co/WJU383BMoa'"
2020-01-05 05:33:56,b'Dalam hidup harus punya sifat optimis nek kon ga nduwe kon rak usah urip \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n.\n.\n.\n#enakga\n#parah\n#lombok\xe2\x80\xa6 https://t.co/Q6yv134voL'
2020-01-05 04:57:30,b'RT @sasakpedia: Kita (manusia) menggunakan akal budi sebagai pembenaran untuk menjadi penguasa dari alam semesta. Akal budi tersebut cender\xe2\x80\xa6'
2020-01-05 04:55:04,b'Kita (manusia) menggunakan akal budi sebagai pembenaran untuk menjadi penguasa dari alam semesta. Akal budi tersebu\xe2\x80\xa6 https://t.co/ua1w1rn2mJ'
2020-01-05 04:43:06,b'Gili T Island #afterstorm #lombok #indonesia #ocean #sharkviewpoint #holiday #clouds #waves #tropical @ Gili Trawan\xe2\x80\xa6 https://t.co/bwSMmESKzI'
2020-01-05 04:14:58,b'Tidak melulu tentang Zona Nyaman\n.\n.\n.\nTaken by : @taufikdinarto\n_________________________\n#instagood #instadaily\xe2\x80\xa6 https://t.co/PBdxrIcKhJ'
2020-01-05 02:25:03,"b'Kalau kata @patrishiela, bahagia itu adalah bisa bertualang.\n\nApalagi jika petualangan tersebut untuk jelajahi cant\xe2\x80\xa6 https://t.co/5IUvpcSCQp'"
2020-01-05 01:50:45,b'Seketika Lombok rasa Tretes \n.\n.\n.\nHijab by : @olien_ratnanuri \nTaken by : @taufikdinarto\n_________________________\xe2\x80\xa6 https://t.co/faGAJEsAq8'
2020-01-04 23:51:41,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-04 16:51:04,b'Salah satu kehidupan di desa sade. \n#lombok #desasade #alatpintal #samsungphotography #samsungS8 #photography\xe2\x80\xa6 https://t.co/m8GIt6wOrj'
2020-01-04 13:30:00,b'Ini Pesan Sherly Anavita Rahmi di Seminar Kepemudaan di Lombok \n\n#sherlyanavita #Lombok \n\nhttps://t.co/NLuke2xr4Q'
2020-01-04 11:03:13,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aj #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/uOdXzisuTB'
2020-01-04 11:00:57,"b'Jgn sia-siakan air matamu utk org yg meninggalkanmu. Bkn kau yg kehilangan mrk, tp mrk yg telah kehilangan dirimu. #Lombok #Lombok_Firewall'"
2020-01-04 10:48:23,b'#BFL09_04012020 JM #URGENT #Mataram #Lombok | B+ | 10 pendonor | Sekar Hyang Ningrum | RS Prov NTB |CP. 08956270249\xe2\x80\xa6 https://t.co/43j2thOJS0'
2020-01-04 09:10:55,"b'RT @Lintas_MNCTV: Aliran sungai atau irigasi ternyata bisa menjadi wahana wisata yang memicu adrenalin. Seperti yang ada di Sungai Mencrit,\xe2\x80\xa6'"
2020-01-04 09:00:00,b'Aliran sungai atau irigasi ternyata bisa menjadi wahana wisata yang memicu adrenalin. Seperti yang ada di Sungai Me\xe2\x80\xa6 https://t.co/9FGXLk1Q5y'
2020-01-04 06:36:40,"b'Genks #selamatweekend apapun #aktivitasseru kitah, sing penting sungguh berfaedah tak merugi sesiapa juga\n.\n.\xe2\x80\xa6 https://t.co/1LzyxbSDtW'"
2020-01-04 05:21:41,"b'Menikmati sensasi private beach di Pantai Mawun, Lombok https://t.co/KMqyOVUmU3\n\n#Pantai #PantaiMawun #Lombok #Liburan #Travel #Wisata'"
2020-01-04 04:23:28,b'Agen penyalur gigolo dan brondong ke tante girang Dibutuhkan bayak\nDm aja #pontianak #singkawang #ngentot #stw\xe2\x80\xa6 https://t.co/ChvaQh3ar5'
2020-01-04 01:28:11,b'S E K O T O N G - L O M B O K [2]\n.\nLocation : Sekotong - West Lombok.\n.\n#sekotong #sekotonglombok\xe2\x80\xa6 https://t.co/rDZPOdJz9y'
2020-01-04 01:12:26,"b'Super Murah, PENINGGI BADAN TIENS, harga distributor INVIT 29A2D527. SMS 085642236122 #Medan #Sumatera #lombok #Retwe ##InfoJatim #Retweet'"
2020-01-04 01:00:03,b'#Surabaya ke #Lombok (Indonesia) - tiket promo dari #Airasia - hanya Rp 406.800 di bulan Januari - https://t.co/9P3SB2hdzM'
2020-01-04 00:25:11,b'Mount Rinjani auf Lombok. \n\n#lombok #lombokisland #deutschsprachigerfahrer #deutschsprachigereiseleitung\xe2\x80\xa6 https://t.co/W3il5zy5VR'
